rowid,clue,answer,definition,clue_number,puzzle_date,puzzle_name,source_url,source
576324,Wandering Norse explorer harbors traitor (7),ERRATIC,,6d,,"NY Times, Sunday, June 13, 1999 Cryptic Crossword",nytimes/C Jun1399.2.puz,nytimes
576325,"Rough set indicators, e.g.! (5,10)",STAGEDIRECTIONS,,7d,,"NY Times, Sunday, June 13, 1999 Cryptic Crossword",nytimes/C Jun1399.2.puz,nytimes
576326,It rinses off what's left on shield (8),SINISTER,,8d,,"NY Times, Sunday, June 13, 1999 Cryptic Crossword",nytimes/C Jun1399.2.puz,nytimes
576327,Endless rush in city fosters abstinence (8),CHASTITY,,11d,,"NY Times, Sunday, June 13, 1999 Cryptic Crossword",nytimes/C Jun1399.2.puz,nytimes
576328,"Reportedly, commercial audiences will be the sort that stick together (8)",ADHERERS,,14d,,"NY Times, Sunday, June 13, 1999 Cryptic Crossword",nytimes/C Jun1399.2.puz,nytimes
576329,Flying south and giving gifts (8),HANDOUTS,,16d,,"NY Times, Sunday, June 13, 1999 Cryptic Crossword",nytimes/C Jun1399.2.puz,nytimes
576330,"I've lifted French article over you -- that's scary (4,3)",EVILEYE,,18d,,"NY Times, Sunday, June 13, 1999 Cryptic Crossword",nytimes/C Jun1399.2.puz,nytimes
576331,Exile cut badly in hop kiln (7),OUTCAST,,19d,,"NY Times, Sunday, June 13, 1999 Cryptic Crossword",nytimes/C Jun1399.2.puz,nytimes
576332,"Was awful in old ""King Lear"" role (6)",OSWALD,,20d,,"NY Times, Sunday, June 13, 1999 Cryptic Crossword",nytimes/C Jun1399.2.puz,nytimes
576333,"""P"" to ""Y"" mistake?! (4)",TYPO,,23d,,"NY Times, Sunday, June 13, 1999 Cryptic Crossword",nytimes/C Jun1399.2.puz,nytimes
578417,"Tool for striking counterfeit coin connected with mob activity (9,6)",BADMINTONRACKET,,1a,,"NY Times, Sunday, June 10, 2012 Cryptic Crossword",nytimes/C Jun1012.2.puz,nytimes
578418,Soldier in neighborhood using clear thinking (7),LOGICAL,,9a,,"NY Times, Sunday, June 10, 2012 Cryptic Crossword",nytimes/C Jun1012.2.puz,nytimes
578419,Place name for small horse straddled by Hanks (7),TOPONYM,,10a,,"NY Times, Sunday, June 10, 2012 Cryptic Crossword",nytimes/C Jun1012.2.puz,nytimes
578420,"Prediction in speech, if dedicated to Indian class (7,8)",WEATHERFORECAST,,11a,,"NY Times, Sunday, June 10, 2012 Cryptic Crossword",nytimes/C Jun1012.2.puz,nytimes
578421,Moon (with bum) in public school (6),PHOBOS,,12a,,"NY Times, Sunday, June 10, 2012 Cryptic Crossword",nytimes/C Jun1012.2.puz,nytimes
578422,Critical element in the sound of our anthem writer? (8),KEYSTONE,,14a,,"NY Times, Sunday, June 10, 2012 Cryptic Crossword",nytimes/C Jun1012.2.puz,nytimes
578423,Current-regulating doodad ruined the roast (8),RHEOSTAT,,17a,,"NY Times, Sunday, June 10, 2012 Cryptic Crossword",nytimes/C Jun1012.2.puz,nytimes
578424,One comes up with showy flowers (6),IRISES,,18a,,"NY Times, Sunday, June 10, 2012 Cryptic Crossword",nytimes/C Jun1012.2.puz,nytimes
578425,"Rather deaf man a boxing rascal put on TV (7,8)",HEARINGIMPAIRED,,20a,,"NY Times, Sunday, June 10, 2012 Cryptic Crossword",nytimes/C Jun1012.2.puz,nytimes
578426,"Start to speak and start to trip, say? (7)",STUTTER,,24a,,"NY Times, Sunday, June 10, 2012 Cryptic Crossword",nytimes/C Jun1012.2.puz,nytimes
578427,Having worship for protean rain god (7),ADORING,,25a,,"NY Times, Sunday, June 10, 2012 Cryptic Crossword",nytimes/C Jun1012.2.puz,nytimes
578428,"Trump-directed exploit - not his hurt feelings (7,8)",RUFFLEDFEATHERS,,26a,,"NY Times, Sunday, June 10, 2012 Cryptic Crossword",nytimes/C Jun1012.2.puz,nytimes
578429,Front of a ship carrying Spanish article in the hold (5),BELOW,,1d,,"NY Times, Sunday, June 10, 2012 Cryptic Crossword",nytimes/C Jun1012.2.puz,nytimes
578430,Belief of a litter-leaver? (5),DOGMA,,2d,,"NY Times, Sunday, June 10, 2012 Cryptic Crossword",nytimes/C Jun1012.2.puz,nytimes
578431,"Conspiring old Peruvian laughs derisively (2, 7)",INCAHOOTS,,3d,,"NY Times, Sunday, June 10, 2012 Cryptic Crossword",nytimes/C Jun1012.2.puz,nytimes
578432,Makers of mosaics left in layers (6),TILERS,,4d,,"NY Times, Sunday, June 10, 2012 Cryptic Crossword",nytimes/C Jun1012.2.puz,nytimes
578433,"New ring tone in the air, largely (8)",NITROGEN,,5d,,"NY Times, Sunday, June 10, 2012 Cryptic Crossword",nytimes/C Jun1012.2.puz,nytimes
578434,Computer company in spot after losing the leader (5),APPLE,,6d,,"NY Times, Sunday, June 10, 2012 Cryptic Crossword",nytimes/C Jun1012.2.puz,nytimes
578435,Bats go on ark as representatives of the mammals (9),KANGAROOS,,7d,,"NY Times, Sunday, June 10, 2012 Cryptic Crossword",nytimes/C Jun1012.2.puz,nytimes
578436,Working sub with lock for siren (9),TEMPTRESS,,8d,,"NY Times, Sunday, June 10, 2012 Cryptic Crossword",nytimes/C Jun1012.2.puz,nytimes
578437,Sound of a humming motor captivates Chevy buyer (9),PURCHASER,,12d,,"NY Times, Sunday, June 10, 2012 Cryptic Crossword",nytimes/C Jun1012.2.puz,nytimes
578438,"Mid-October, according to a hunky Met fan? (5,4)",OPERABUFF,,13d,,"NY Times, Sunday, June 10, 2012 Cryptic Crossword",nytimes/C Jun1012.2.puz,nytimes
578439,"Diffuse opus rated poorly (6,3)",SPREADOUT,,15d,,"NY Times, Sunday, June 10, 2012 Cryptic Crossword",nytimes/C Jun1012.2.puz,nytimes
578440,Shield Communist getting harassed (8),BADGERED,,16d,,"NY Times, Sunday, June 10, 2012 Cryptic Crossword",nytimes/C Jun1012.2.puz,nytimes
578441,Stick with an albino's self-description? (6),IMPALE,,19d,,"NY Times, Sunday, June 10, 2012 Cryptic Crossword",nytimes/C Jun1012.2.puz,nytimes
578442,What Saint Elmo has that the C.I.A. wants? (5),INTEL,,21d,,"NY Times, Sunday, June 10, 2012 Cryptic Crossword",nytimes/C Jun1012.2.puz,nytimes
578443,Lift beams audibly (5),RAISE,,22d,,"NY Times, Sunday, June 10, 2012 Cryptic Crossword",nytimes/C Jun1012.2.puz,nytimes
578444,Get atmospheric stuff out of French Impressionist (5),DEGAS,,23d,,"NY Times, Sunday, June 10, 2012 Cryptic Crossword",nytimes/C Jun1012.2.puz,nytimes
576524,Crazy hosts so like the Shriners (7),MASONIC,,1a,,"NY Times, Sunday, June 1, 2008 Cryptic Crossword",nytimes/C Jun0108.2.puz,nytimes
576525,Uses iodine in some computers (7),APPLIES,,5a,,"NY Times, Sunday, June 1, 2008 Cryptic Crossword",nytimes/C Jun0108.2.puz,nytimes
576526,"Darn, I mistakenly let out the water (5)",DRAIN,,9a,,"NY Times, Sunday, June 1, 2008 Cryptic Crossword",nytimes/C Jun0108.2.puz,nytimes
576527,Found in bureau near the door (9),UNEARTHED,,10a,,"NY Times, Sunday, June 1, 2008 Cryptic Crossword",nytimes/C Jun0108.2.puz,nytimes
576528,Desperate French caper (7),FRANTIC,,11a,,"NY Times, Sunday, June 1, 2008 Cryptic Crossword",nytimes/C Jun0108.2.puz,nytimes
576529,Customarily never shows Ms. Monroe (7),MARILYN,,12a,,"NY Times, Sunday, June 1, 2008 Cryptic Crossword",nytimes/C Jun0108.2.puz,nytimes
576530,Power chosen by Rhode Island metropolis (11),ELECTRICITY,,13a,,"NY Times, Sunday, June 1, 2008 Cryptic Crossword",nytimes/C Jun0108.2.puz,nytimes
576531,Considered sandwich seller reprimanded (11),DELIBERATED,,18a,,"NY Times, Sunday, June 1, 2008 Cryptic Crossword",nytimes/C Jun0108.2.puz,nytimes
576532,Waste a sporting award (7),ATROPHY,,21a,,"NY Times, Sunday, June 1, 2008 Cryptic Crossword",nytimes/C Jun0108.2.puz,nytimes
576533,"The lining irritated? Hah! (2,5)",SOTHERE,,23a,,"NY Times, Sunday, June 1, 2008 Cryptic Crossword",nytimes/C Jun0108.2.puz,nytimes
576534,Discount stocks for unprincipled person (9),REPROBATE,,25a,,"NY Times, Sunday, June 1, 2008 Cryptic Crossword",nytimes/C Jun0108.2.puz,nytimes
576535,Wow ? a labyrinth (5),AMAZE,,26a,,"NY Times, Sunday, June 1, 2008 Cryptic Crossword",nytimes/C Jun0108.2.puz,nytimes
576536,Facilitates reciting a chapter in a dermatology text? (7),ASSISTS,,27a,,"NY Times, Sunday, June 1, 2008 Cryptic Crossword",nytimes/C Jun0108.2.puz,nytimes
576537,F.B.I. agents infiltrating prepared division (7),SEGMENT,,28a,,"NY Times, Sunday, June 1, 2008 Cryptic Crossword",nytimes/C Jun0108.2.puz,nytimes
576538,Corrected overdose if I brought in medication (8),MODIFIED,,1d,,"NY Times, Sunday, June 1, 2008 Cryptic Crossword",nytimes/C Jun0108.2.puz,nytimes
576539,Crystal gazer describes distant sailor (8),SEAFARER,,2d,,"NY Times, Sunday, June 1, 2008 Cryptic Crossword",nytimes/C Jun0108.2.puz,nytimes
576540,"Nine musicians, not one on time (5)",NONET,,3d,,"NY Times, Sunday, June 1, 2008 Cryptic Crossword",nytimes/C Jun0108.2.puz,nytimes
576541,English prime minister ailing after religious service (9),CHURCHILL,,4d,,"NY Times, Sunday, June 1, 2008 Cryptic Crossword",nytimes/C Jun0108.2.puz,nytimes
576542,Varsity players had breakfast in the morning (1-4),ATEAM,,5d,,"NY Times, Sunday, June 1, 2008 Cryptic Crossword",nytimes/C Jun0108.2.puz,nytimes
576543,Actor Cole harbors not much hope (9),PORTRAYER,,6d,,"NY Times, Sunday, June 1, 2008 Cryptic Crossword",nytimes/C Jun0108.2.puz,nytimes
576544,Ugly alien has head of household take a breath (6),INHALE,,7d,,"NY Times, Sunday, June 1, 2008 Cryptic Crossword",nytimes/C Jun0108.2.puz,nytimes
576545,Pair of seats in Parisian cars (6),SEDANS,,8d,,"NY Times, Sunday, June 1, 2008 Cryptic Crossword",nytimes/C Jun0108.2.puz,nytimes
576546,"Remaining water vessel possibly cut up (4,5)",TIDEPOOLS,,14d,,"NY Times, Sunday, June 1, 2008 Cryptic Crossword",nytimes/C Jun0108.2.puz,nytimes
576547,Bank's site reorganized work to be completed (2-7),INBASKETS,,15d,,"NY Times, Sunday, June 1, 2008 Cryptic Crossword",nytimes/C Jun0108.2.puz,nytimes
576548,See great new way to travel cheaply (8),STEERAGE,,16d,,"NY Times, Sunday, June 1, 2008 Cryptic Crossword",nytimes/C Jun0108.2.puz,nytimes
576549,Announcement at this spot by New Testament disciple (8),ADHERENT,,17d,,"NY Times, Sunday, June 1, 2008 Cryptic Crossword",nytimes/C Jun0108.2.puz,nytimes
576550,"Research center considering a tar pit locale (2,4)",LABREA,,19d,,"NY Times, Sunday, June 1, 2008 Cryptic Crossword",nytimes/C Jun0108.2.puz,nytimes
576551,Doctor spread curtains (6),DRAPES,,20d,,"NY Times, Sunday, June 1, 2008 Cryptic Crossword",nytimes/C Jun0108.2.puz,nytimes
576552,Remain repulsed about eastern poet (5),YEATS,,22d,,"NY Times, Sunday, June 1, 2008 Cryptic Crossword",nytimes/C Jun0108.2.puz,nytimes
576553,Country music may have this sharpness about Pres. Bush (5),TWANG,,24d,,"NY Times, Sunday, June 1, 2008 Cryptic Crossword",nytimes/C Jun0108.2.puz,nytimes
576334,Disguises first of many questions (5),MASKS,,1a,,"NY Times, Sunday, July 8, 2001 Cryptic Crossword",nytimes/C Jul0801.2.puz,nytimes
576335,Throw cold water on fellow washing stuff (9),DETERGENT,,4a,,"NY Times, Sunday, July 8, 2001 Cryptic Crossword",nytimes/C Jul0801.2.puz,nytimes
576336,Renault changes gear (7),NEUTRAL,,9a,,"NY Times, Sunday, July 8, 2001 Cryptic Crossword",nytimes/C Jul0801.2.puz,nytimes
576337,Pacify a wise person holding us back (7),ASSUAGE,,10a,,"NY Times, Sunday, July 8, 2001 Cryptic Crossword",nytimes/C Jul0801.2.puz,nytimes
576338,"Approximated time, dates incorrectly (9)",ESTIMATED,,11a,,"NY Times, Sunday, July 8, 2001 Cryptic Crossword",nytimes/C Jul0801.2.puz,nytimes
576339,Kinky British diaper (5),NAPPY,,12a,,"NY Times, Sunday, July 8, 2001 Cryptic Crossword",nytimes/C Jul0801.2.puz,nytimes
576340,Some lettuce covers brunch offering (6),OMELET,,13a,,"NY Times, Sunday, July 8, 2001 Cryptic Crossword",nytimes/C Jul0801.2.puz,nytimes
576341,Gloomy Democrat to admit defeat (8),DOWNBEAT,,15a,,"NY Times, Sunday, July 8, 2001 Cryptic Crossword",nytimes/C Jul0801.2.puz,nytimes
576342,"Beset by stress, I had misfortune (8)",ACCIDENT,,18a,,"NY Times, Sunday, July 8, 2001 Cryptic Crossword",nytimes/C Jul0801.2.puz,nytimes
576343,"A place for wine merchant, we hear (6)",CELLAR,,20a,,"NY Times, Sunday, July 8, 2001 Cryptic Crossword",nytimes/C Jul0801.2.puz,nytimes
576344,Cry of discovery about record beginning (5),ALPHA,,23a,,"NY Times, Sunday, July 8, 2001 Cryptic Crossword",nytimes/C Jul0801.2.puz,nytimes
576345,Explain cryptic clue I see (9),ELUCIDATE,,24a,,"NY Times, Sunday, July 8, 2001 Cryptic Crossword",nytimes/C Jul0801.2.puz,nytimes
576346,"Feel bad during boxing match and quit (4,3)",BAILOUT,,26a,,"NY Times, Sunday, July 8, 2001 Cryptic Crossword",nytimes/C Jul0801.2.puz,nytimes
576347,In contact with a secure holy man (7),AGAINST,,27a,,"NY Times, Sunday, July 8, 2001 Cryptic Crossword",nytimes/C Jul0801.2.puz,nytimes
576348,Variable rates involving certain prizes (9),TREASURES,,28a,,"NY Times, Sunday, July 8, 2001 Cryptic Crossword",nytimes/C Jul0801.2.puz,nytimes
576349,More mature metalworker loses head (5),ELDER,,29a,,"NY Times, Sunday, July 8, 2001 Cryptic Crossword",nytimes/C Jul0801.2.puz,nytimes
576350,"State foolishly, ""It's one man"" (9)",MINNESOTA,,1d,,"NY Times, Sunday, July 8, 2001 Cryptic Crossword",nytimes/C Jul0801.2.puz,nytimes
576351,Ruin coal bucket (7),SCUTTLE,,2d,,"NY Times, Sunday, July 8, 2001 Cryptic Crossword",nytimes/C Jul0801.2.puz,nytimes
576352,Leave Antony and others upset (5),SCRAM,,3d,,"NY Times, Sunday, July 8, 2001 Cryptic Crossword",nytimes/C Jul0801.2.puz,nytimes
576353,"Barely passing Italian, slow pupils do this (6)",DILATE,,4d,,"NY Times, Sunday, July 8, 2001 Cryptic Crossword",nytimes/C Jul0801.2.puz,nytimes
576354,Sign of sadness confused predator (8),TEARDROP,,5d,,"NY Times, Sunday, July 8, 2001 Cryptic Crossword",nytimes/C Jul0801.2.puz,nytimes
576355,"Vibration on a screen, perhaps (9)",RESONANCE,,6d,,"NY Times, Sunday, July 8, 2001 Cryptic Crossword",nytimes/C Jul0801.2.puz,nytimes
576356,Former large model (7),EXAMPLE,,7d,,"NY Times, Sunday, July 8, 2001 Cryptic Crossword",nytimes/C Jul0801.2.puz,nytimes
576357,Little support over what Sen. Clinton represents (5),TEENY,,8d,,"NY Times, Sunday, July 8, 2001 Cryptic Crossword",nytimes/C Jul0801.2.puz,nytimes
576358,"Tries to stop over, as ordered (9)",ENDEAVORS,,14d,,"NY Times, Sunday, July 8, 2001 Cryptic Crossword",nytimes/C Jul0801.2.puz,nytimes
576359,One who is annoying to Republican adviser (9),TORMENTOR,,16d,,"NY Times, Sunday, July 8, 2001 Cryptic Crossword",nytimes/C Jul0801.2.puz,nytimes
576360,Old family member can possibly start to explain endless tale (8),ANCESTOR,,17d,,"NY Times, Sunday, July 8, 2001 Cryptic Crossword",nytimes/C Jul0801.2.puz,nytimes
576361,"Turn over 7, for example (7)",CAPSIZE,,19d,,"NY Times, Sunday, July 8, 2001 Cryptic Crossword",nytimes/C Jul0801.2.puz,nytimes
576362,Well-informed Liberal was paid (7),LEARNED,,21d,,"NY Times, Sunday, July 8, 2001 Cryptic Crossword",nytimes/C Jul0801.2.puz,nytimes
576363,Article penned by young reporters Marti and Batista (6),CUBANS,,22d,,"NY Times, Sunday, July 8, 2001 Cryptic Crossword",nytimes/C Jul0801.2.puz,nytimes
576364,Fancy boat carrying British religious man (5),ABBOT,,23d,,"NY Times, Sunday, July 8, 2001 Cryptic Crossword",nytimes/C Jul0801.2.puz,nytimes
576365,Rodent inside that is angry (5),IRATE,,25d,,"NY Times, Sunday, July 8, 2001 Cryptic Crossword",nytimes/C Jul0801.2.puz,nytimes
577458,Red-hot item: club attendee taking off top (5),EMBER,,1a,,"NY Times, Sunday, July 6, 2014 Cryptic Crossword",nytimes/C Jul0614.2.puz,nytimes
577459,Ditch a worker is cutting (9),TRENCHANT,,4a,,"NY Times, Sunday, July 6, 2014 Cryptic Crossword",nytimes/C Jul0614.2.puz,nytimes
577460,Bore California left-winger after Gore leaves (7),CALIBER,,9a,,"NY Times, Sunday, July 6, 2014 Cryptic Crossword",nytimes/C Jul0614.2.puz,nytimes
577461,Something like a canine in size or sound (7),INCISOR,,10a,,"NY Times, Sunday, July 6, 2014 Cryptic Crossword",nytimes/C Jul0614.2.puz,nytimes
577462,Hero tells tales about leader of fascist state (9),LIFESAVER,,11a,,"NY Times, Sunday, July 6, 2014 Cryptic Crossword",nytimes/C Jul0614.2.puz,nytimes
577463,Send clock back (5),REMIT,,12a,,"NY Times, Sunday, July 6, 2014 Cryptic Crossword",nytimes/C Jul0614.2.puz,nytimes
577464,Sign on broken line second time (6),ENLIST,,13a,,"NY Times, Sunday, July 6, 2014 Cryptic Crossword",nytimes/C Jul0614.2.puz,nytimes
577465,Like a rope left on a desert island (8),STRANDED,,15a,,"NY Times, Sunday, July 6, 2014 Cryptic Crossword",nytimes/C Jul0614.2.puz,nytimes
577466,Band of sticky stuff getting narrower (8),TAPERING,,18a,,"NY Times, Sunday, July 6, 2014 Cryptic Crossword",nytimes/C Jul0614.2.puz,nytimes
577467,"Ultimate, but not ultimate, ancient city (6)",THEBES,,20a,,"NY Times, Sunday, July 6, 2014 Cryptic Crossword",nytimes/C Jul0614.2.puz,nytimes
577468,Rest caught by an outsider (5),ALIEN,,23a,,"NY Times, Sunday, July 6, 2014 Cryptic Crossword",nytimes/C Jul0614.2.puz,nytimes
577469,"Boxer's kin ate garden salad (5,4)",GREATDANE,,24a,,"NY Times, Sunday, July 6, 2014 Cryptic Crossword",nytimes/C Jul0614.2.puz,nytimes
577470,"Nothing at breakfast, perhaps, but gruel (7)",OATMEAL,,26a,,"NY Times, Sunday, July 6, 2014 Cryptic Crossword",nytimes/C Jul0614.2.puz,nytimes
577471,Plain white country home enthralls one (7),VANILLA,,27a,,"NY Times, Sunday, July 6, 2014 Cryptic Crossword",nytimes/C Jul0614.2.puz,nytimes
577472,"In place of offer, study is prohibited (9)",FORBIDDEN,,28a,,"NY Times, Sunday, July 6, 2014 Cryptic Crossword",nytimes/C Jul0614.2.puz,nytimes
577473,Embarrassed to be in company? Believe it (5),CREDO,,29a,,"NY Times, Sunday, July 6, 2014 Cryptic Crossword",nytimes/C Jul0614.2.puz,nytimes
577474,Former room ten redesignated A-1 (9),EXCELLENT,,1d,,"NY Times, Sunday, July 6, 2014 Cryptic Crossword",nytimes/C Jul0614.2.puz,nytimes
577475,Ominous amount of hay? (7),BALEFUL,,2d,,"NY Times, Sunday, July 6, 2014 Cryptic Crossword",nytimes/C Jul0614.2.puz,nytimes
577476,Puzzle about school vehicle (5),REBUS,,3d,,"NY Times, Sunday, July 6, 2014 Cryptic Crossword",nytimes/C Jul0614.2.puz,nytimes
577477,Nearly three out of four are successful (6),THRIVE,,4d,,"NY Times, Sunday, July 6, 2014 Cryptic Crossword",nytimes/C Jul0614.2.puz,nytimes
577478,Leave the country (Kuwait or Qatar) around the third of August (8),EMIGRATE,,5d,,"NY Times, Sunday, July 6, 2014 Cryptic Crossword",nytimes/C Jul0614.2.puz,nytimes
577479,Pest tossed rock inside carriage (9),COCKROACH,,6d,,"NY Times, Sunday, July 6, 2014 Cryptic Crossword",nytimes/C Jul0614.2.puz,nytimes
577480,A small amount Koch took for granted (7),ASSUMED,,7d,,"NY Times, Sunday, July 6, 2014 Cryptic Crossword",nytimes/C Jul0614.2.puz,nytimes
577481,Sailor returned to deck (5),TAROT,,8d,,"NY Times, Sunday, July 6, 2014 Cryptic Crossword",nytimes/C Jul0614.2.puz,nytimes
577482,Plain green site developed (9),SERENGETI,,14d,,"NY Times, Sunday, July 6, 2014 Cryptic Crossword",nytimes/C Jul0614.2.puz,nytimes
577483,"Bad hombre (Spanish) enters, does hustle (9)",DESPERADO,,16d,,"NY Times, Sunday, July 6, 2014 Cryptic Crossword",nytimes/C Jul0614.2.puz,nytimes
577484,"Curled up, arms raised, gymnastic beginner went first (8)",SNUGGLED,,17d,,"NY Times, Sunday, July 6, 2014 Cryptic Crossword",nytimes/C Jul0614.2.puz,nytimes
577485,Isn't interrupting a pop artist (7),PAINTER,,19d,,"NY Times, Sunday, July 6, 2014 Cryptic Crossword",nytimes/C Jul0614.2.puz,nytimes
577486,Liberal composed touchy-feely letters? (7),BRAILLE,,21d,,"NY Times, Sunday, July 6, 2014 Cryptic Crossword",nytimes/C Jul0614.2.puz,nytimes
577487,"""Paradise"" cast name (6)",HEAVEN,,22d,,"NY Times, Sunday, July 6, 2014 Cryptic Crossword",nytimes/C Jul0614.2.puz,nytimes
577488,One stupid person comes back cool (5),ALOOF,,23d,,"NY Times, Sunday, July 6, 2014 Cryptic Crossword",nytimes/C Jul0614.2.puz,nytimes
577489,"Garment a pair cut, reportedly (5)",TUNIC,,25d,,"NY Times, Sunday, July 6, 2014 Cryptic Crossword",nytimes/C Jul0614.2.puz,nytimes
577084,Outlaw is the man Edward ultimately exiled (8),BANISHED,,1a,,"NY Times, Sunday, July 5, 2015 Cryptic Crossword",nytimes/C Jul0515.2.puz,nytimes
577085,Row behind you and me (6),RUMPUS,,5a,,"NY Times, Sunday, July 5, 2015 Cryptic Crossword",nytimes/C Jul0515.2.puz,nytimes
577086,Huge jerk holding one whip (7),TITANIC,,10a,,"NY Times, Sunday, July 5, 2015 Cryptic Crossword",nytimes/C Jul0515.2.puz,nytimes
577087,"Flower - favorite one in Waterloo, Iowa (7)",PETUNIA,,11a,,"NY Times, Sunday, July 5, 2015 Cryptic Crossword",nytimes/C Jul0515.2.puz,nytimes
577088,Luncheonette worker finally had to cancel an order (11),COUNTERMAND,,12a,,"NY Times, Sunday, July 5, 2015 Cryptic Crossword",nytimes/C Jul0515.2.puz,nytimes
577089,Feed all but the first stranger (5),ODDER,,15a,,"NY Times, Sunday, July 5, 2015 Cryptic Crossword",nytimes/C Jul0515.2.puz,nytimes
